Gene	lnL_Null	lnL_Alt	LRT	SocOrigin	Class	Gene_Desc	pvalue	adj_pvalue
LOC413534	-5875.956432	-5867.401414	17.11	Apis	NonCanon	 probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial 	3.52760766999291e-05	0.0369693283815257
LOC413917	-7390.476149	-7364.239402	52.4735	Apis	NonCanon	 alpha-1,2-mannosyltransferase ALG9 	4.3609329101804e-13	4.64875448225231e-10
LOC551207	-9934.608364	-9921.986109	25.2445	Apis	NonCanon	 RNA polymerase II subunit A C-terminal domain phosphatase 	5.05033819321459e-07	0.000535335848480746
LOC552779	-1753.399008	-1744.710137	17.3777	Apis	NonCanon	 ubiquitin-conjugating enzyme E2 G2 	3.06399864755872e-05	0.0321413458128909
LOC724926	-10571.893902	-10559.932336	23.9231	Apis	NonCanon	 DNA polymerase alpha subunit B 	1.00261459595223e-06	0.00106176885711342
LOC724953	-2905.369744	-2895.829117	19.0813	Apis	NonCanon	 U6 snRNA phosphodiesterase 	1.25266296051847e-05	0.0131905409742595
LOC725149	-12532.076016	-12523.57209	17.0079	Apis	NonCanon	 GPI ethanolamine phosphate transferase 2 	3.72246148204522e-05	0.0389741717170135
LOC725348	-5113.124914	-5102.113549	22.0227	Apis	NonCanon	 DNA mismatch repair protein Msh2 	2.69444851671955e-06	0.00285072653068928
LOC726890	-4039.56576	-4030.670585	17.7904	Apis	NonCanon	 carbonic anhydrase 2 	2.46624472052715e-05	0.0258955695655351
LOC727186	-1439.80901	-1426.048716	27.5206	Apis	NonCanon	 dolichol-phosphate mannosyltransferase subunit 3 	1.5543015068405e-07	0.000165066820026461
LOC412422	-19983.038779	-19971.354935	23.3677	CorbSoc	NonCanon	 mediator of RNA polymerase II transcription subunit 1 	1.33806568327124e-06	0.00141834962426751
LOC410811	-9072.774012	-9057.470425	30.6072	CorbSocEpi	NonCanon	 ras GTPase-activating protein 1 	3.15919201048391e-08	3.34874353111295e-05
CytC	-1403.348938	-1392.316514	22.0648	Halictid	Canon	 mitochondrial cytochrome C 	2.63599391233676e-06	0.00269925776623284
Gfat2	-9114.802301	-9086.073302	57.458	Halictid	NonCanon	 glucosamine-fructose-6-phosphate aminotransferase 2 	3.45273974144078e-14	3.67026234515155e-11
LOC100577053	-9021.074109	-9011.182366	19.7835	Halictid	NonCanon	 glycine dehydrogenase (decarboxylating), mitochondrial 	8.67281452647111e-06	0.00881157955889464
LOC100577401	-16690.206373	-16680.665505	19.0817	Halictid	NonCanon	 putative uncharacterized protein DDB_G0282133 	1.25240043669314e-05	0.0126993404280684
LOC100577687	-7336.334998	-7325.561825	21.5463	Halictid	NonCanon	 nucleoporin-like protein 2 	3.45388396495265e-06	0.00353332329614656
LOC100577972	-67323.418734	-67295.945649	54.9462	Halictid	NonCanon	 uncharacterized LOC100577972 	1.23874654069876e-13	1.31059384005929e-10
LOC100578071	-27438.654862	-27410.165791	56.9781	Halictid	NonCanon	 DNA polymerase zeta catalytic subunit 	4.40692194030794e-14	4.68015110060704e-11
LOC100578537	-11168.232538	-11126.362899	83.7393	Halictid	Canon	 UV radiation resistance-associated gene protein 	5.64517736148562e-20	6.01211388998218e-17
LOC102653793	-5539.355355	-5511.71372	55.2833	Halictid	NonCanon	 succinate--hydroxymethylglutarate CoA-transferase 	1.04351404261176e-13	1.10508137112585e-10
LOC107965828	-3727.035259	-3716.391683	21.2872	Halictid	NonCanon	 cholesterol 7-desaturase 	3.95362673805353e-06	0.00403665289955265
LOC408717	-3367.632579	-3357.799837	19.6655	Halictid	Canon	 sialomucin core protein 24 	9.22519482303785e-06	0.00936357274538342
LOC408766	-2679.920519	-2656.527673	46.7857	Halictid	NonCanon	 phosphatidylcholine:ceramide cholinephosphotransferase 2 	7.91891396011313e-12	8.34653531395924e-09
LOC409125	-17253.327072	-17244.66854	17.3171	Halictid	Canon	 mitogen-activated protein kinase kinase kinase 4 	3.16327461780373e-05	0.0317909099089275
LOC409203	-8510.895188	-8502.343621	17.1031	Halictid	NonCanon	 UDP-glucuronosyltransferase 2A3 	3.54044687250678e-05	0.0355460865999681
LOC409511	-3869.279618	-3857.287354	23.9845	Halictid	NonCanon	 tetraspanin-1 	9.71143764645841e-07	0.000997558306047923
LOC409643	-4798.964123	-4783.397779	31.1327	Halictid	NonCanon	 failed axon connections 	2.40977474956972e-08	2.50616573955251e-05
LOC410159	-16586.708581	-16568.45429	36.5086	Halictid	NonCanon	 mediator of RNA polymerase II transcription subunit 13 	1.51994159803134e-09	1.58681902834472e-06
LOC410379	-11919.135421	-11910.245983	17.7789	Halictid	NonCanon	 uncharacterized LOC410379 	2.48119668433919e-05	0.0250352745449824
LOC410470	-5472.08066	-5457.631006	28.8993	Halictid	NonCanon	 putative polypeptide N-acetylgalactosaminyltransferase 9 	7.62404604868522e-08	7.89851170643789e-05
LOC410571	-16251.350982	-16241.033706	20.6346	Halictid	NonCanon	 DNA topoisomerase 3-alpha 	5.55824679791511e-06	0.00566385348707549
LOC410575	-3891.666172	-3870.538292	42.2558	Halictid	Canon	 dual specificity mitogen-activated protein kinase kinase 4 	8.00821583116432e-11	8.40061840689137e-08
LOC411083	-11595.718006	-11567.480197	56.4756	Halictid	NonCanon	 sodium/potassium-transporting ATPase subunit alpha 	5.69000816608486e-14	6.03709866421603e-11
LOC411115	-41758.032228	-41742.399297	31.2659	Halictid	Canon	 baculoviral IAP repeat-containing protein 6 	2.24997150072437e-08	2.34222033225407e-05
LOC411288	-4587.352165	-4574.807847	25.0886	Halictid	NonCanon	 cAMP-specific 3',5'-cyclic phosphodiesterase 	5.47556109551243e-07	0.000564530348947332
LOC411474	-21665.853967	-21650.766174	30.1756	Halictid	NonCanon	 nucleoporin NUP188 homolog 	3.94643358497178e-08	4.09245162761573e-05
LOC411794	-6348.935329	-6337.495615	22.8794	Halictid	NonCanon	 CCR4-NOT transcription complex subunit 3 	1.72490609927833e-06	0.00176802875176029
LOC411982	-3144.740291	-3131.107485	27.2656	Halictid	NonCanon	 E3 ubiquitin-protein ligase CBL 	1.77338534632118e-07	0.00018336804480961
LOC412069	-6734.478092	-6724.362662	20.2309	Halictid	NonCanon	 UTP--glucose-1-phosphate uridylyltransferase 	6.86352943748418e-06	0.00698020943792141
LOC412167	-11457.511897	-11435.061719	44.9004	Halictid	NonCanon	 X-linked retinitis pigmentosa GTPase regulator 	2.07315524312954e-11	2.18303247101541e-08
LOC412278	-19987.131323	-19921.426636	131.409	Halictid	Canon	 tuberin 	2.01502968097992e-30	2.15205169928656e-27
LOC412690	-4603.877289	-4594.89138	17.9718	Halictid	NonCanon	 probable palmitoyltransferase Zdhhc6 	2.2420189110779e-05	0.0226668111909976
LOC413106	-8394.063409	-8373.520836	41.0851	Halictid	NonCanon	 uncharacterized LOC413106 	1.45743168311473e-10	1.52738840390424e-07
LOC413133	-4603.867065	-4587.714111	32.3059	Halictid	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 6 	1.31712796812003e-08	1.37244734278107e-05
LOC413153	-6765.467084	-6741.524207	47.8858	Halictid	Canon	 uncharacterized LOC413153 	4.51781881778471e-12	4.76629885276286e-09
LOC413242	-9228.68363	-9220.243832	16.8796	Halictid	NonCanon	 bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 	3.98273346645413e-05	0.039946816668535
LOC413383	-3972.083901	-3960.486433	23.1949	Halictid	NonCanon	 carbonic anhydrase-related protein 10 	1.46385030698152e-06	0.00150191041496304
LOC413576	-8636.632869	-8624.291646	24.6824	Halictid	NonCanon	 facilitated trehalose transporter Tret1-2 homolog 	6.75986818877476e-07	0.000695590436624923
LOC413854	-10422.263305	-10378.060492	88.4056	Halictid	NonCanon	 xylosyltransferase oxt 	5.33196467384455e-21	5.68387434231829e-18
LOC414035	-3394.832451	-3384.100787	21.4633	Halictid	NonCanon	 lachesin 	3.60665700904509e-06	0.00368600346324409
LOC550716	-16238.254236	-16229.035614	18.4372	Halictid	Canon	 clathrin heavy chain 	1.75596328659434e-05	0.0177703484603348
LOC551133	-4719.182382	-4700.481433	37.4019	Halictid	NonCanon	 methyltransferase-like protein 6 	9.61284340772476e-10	1.00550342044801e-06
LOC551212	-8423.968797	-8411.500315	24.937	Halictid	NonCanon	 mediator of RNA polymerase II transcription subunit 16 	5.92346039211723e-07	0.000610116420388074
LOC551425	-12963.295584	-12954.351517	17.8881	Halictid	NonCanon	 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit 	2.34281468763546e-05	0.0236624283451181
LOC551549	-6413.451813	-6400.592118	25.7194	Halictid	NonCanon	 transmembrane 9 superfamily member 3 	3.94837957444124e-07	0.000407472772082336
LOC551847	-4548.426886	-4539.993433	16.8669	Halictid	NonCanon	 N-acetyl-D-glucosamine kinase 	4.00947187511501e-05	0.0401749081886524
LOC552449	-2505.36397	-2496.572887	17.5822	Halictid	NonCanon	 mediator of RNA polymerase II transcription subunit 6 	2.75151805784506e-05	0.0277353020230782
LOC552496	-9483.717447	-9462.359668	42.7156	Halictid	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 35A 	6.33054139373089e-11	6.64706846341744e-08
LOC552674	-12023.051029	-11998.739054	48.624	Halictid	NonCanon	 shugoshin 2 	3.10051622139383e-12	3.27414512979188e-09
LOC724215	-19312.325461	-19283.226391	58.1981	Halictid	NonCanon	 DNA topoisomerase 2 	2.37007858216608e-14	2.52176361142471e-11
LOC724292	-5265.717297	-5252.026897	27.3808	Halictid	NonCanon	 disks large 1 tumor suppressor protein 	1.67081922291748e-07	0.000172929789571959
LOC724656	-11805.336249	-11782.915086	44.8423	Halictid	NonCanon	 RNA cytidine acetyltransferase 	2.13559019110773e-11	2.24664088104533e-08
LOC724700	-5567.014136	-5551.922183	30.1839	Halictid	NonCanon	 putative transferase CAF17 homolog, mitochondrial 	3.92958042948962e-08	4.07890448581023e-05
LOC724863	-8305.88203	-8292.883317	25.9974	Halictid	NonCanon	 RNA polymerase II subunit B1 CTD phosphatase Rpap2 	3.4187746771374e-07	0.000353159424148294
LOC725026	-5281.308901	-5271.836037	18.9457	Halictid	NonCanon	 retinol dehydrogenase 10-A 	1.34492058628344e-05	0.0136240455390512
LOC725044	-5789.920271	-5745.705858	88.4288	Halictid	NonCanon	 TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L 	5.26979463621494e-21	5.62287087684134e-18
LOC725611	-20475.150478	-20459.974511	30.3519	Halictid	NonCanon	 DNA polymerase alpha catalytic subunit 	3.60353827299543e-08	3.74407626564225e-05
LOC726164	-2448.182732	-2439.471804	17.4219	Halictid	NonCanon	 uncharacterized protein CG1161 	2.99356963728579e-05	0.030115310551095
LOC726167	-3193.463704	-3165.610962	55.7055	Halictid	Canon	 lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog 	8.41824309188258e-14	8.92333767739554e-11
LOC726315	-7354.199626	-7336.187921	36.0234	Halictid	NonCanon	 sphingomyelin phosphodiesterase 1 	1.94962124863050e-09	2.03345496232161e-06
LOC726380	-4364.926754	-4346.551622	36.7503	Halictid	NonCanon	 protein-S-isoprenylcysteine O-methyltransferase 	1.34269954214476e-09	1.40312102154127e-06
LOC726418	-5996.831075	-5974.75313	44.1559	Halictid	NonCanon	 flavin-containing monooxygenase FMO GS-OX-like 4 	3.03236438660117e-11	3.18701497031783e-08
LOC726579	-8545.529827	-8534.989646	21.0804	Halictid	NonCanon	 cleft lip and palate transmembrane protein 1-like protein 	4.40409889477839e-06	0.00449218087267396
LOC726947	-7488.163211	-7463.315181	49.6961	Halictid	Canon	 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 	1.79502378271377e-12	1.89734013832845e-09
LOC727022	-8904.771283	-8894.654231	20.2341	Halictid	NonCanon	 RNA polymerase II-associated protein 3 	6.85205837175441e-06	0.00697539542244599
LOC727027	-8364.874629	-8356.108161	17.5329	Halictid	NonCanon	 cleft lip and palate transmembrane protein 1 homolog 	2.82378902098614e-05	0.0284355554413304
Tspan6	-4801.37087	-4789.377863	23.986	Halictid	Canon	 tetraspanin 6 	9.70387457245062e-07	0.000997558306047923
Vg	-42683.441616	-42663.544733	39.7938	Halictid	NonCanon	 vitellogenin 	2.82239624332924e-10	2.95504886676571e-07
CPR19	-3256.191408	-3246.031394	20.32	Meli	NonCanon	 cuticular protein 19 	6.55122064527004e-06	0.00618435228913491
Dcr-1	-17089.419402	-17037.668354	103.502	Meli	Canon	 endoribonuclease Dicer-1 	2.60131403212147e-24	2.74438630388815e-21
Gat-1B	-7452.560352	-7403.061065	98.9986	Meli	NonCanon	 GABA neurotransmitter transporter-1B 	2.52680331593622e-23	2.6581970883649e-20
KAT2A	-9483.831166	-9452.243973	63.1744	Meli	NonCanon	 K(lysine) acetyltransferase 2A 	1.89191323221514e-15	1.96002210857489e-12
LOC100576660	-9026.803795	-9013.511819	26.584	Meli	NonCanon	 FAD synthase 	2.5232477394671e-07	0.000243493406858575
LOC100577136	-5982.015515	-5967.892471	28.2461	Meli	NonCanon	 diphthine methyltransferase 	1.06829659283071e-07	0.000103624769504579
LOC100577140	-8765.403104	-8743.98544	42.8353	Meli	NonCanon	 UDP-glucuronosyltransferase 2B19 	5.95478712035969e-11	6.00242541732257e-08
LOC100578725	-1114.999326	-1098.247315	33.504	Meli	NonCanon	 uncharacterized LOC100578725 	7.11175821038928e-09	6.99797007902305e-06
LOC100578893	-11033.25191	-11008.332285	49.8393	Meli	NonCanon	 uncharacterized LOC100578893 	1.66867904463954e-12	1.70538998362161e-09
LOC102653951	-1919.977796	-1898.221276	43.513	Meli	NonCanon	 ras-related and estrogen-regulated growth inhibitor-like 	4.21152275155407e-11	4.25784950182117e-08
LOC102655259	-9876.068941	-9851.520754	49.0964	Meli	NonCanon	 5-methylcytosine rRNA methyltransferase NSUN4 	2.43687040585221e-12	2.48560781396925e-09
LOC113218526	-11241.948773	-11230.585602	22.7263	Meli	NonCanon	 uncharacterized LOC113218526 	1.86793726317432e-06	0.00177640833727878
LOC408312	-7837.518676	-7829.314079	16.4092	Meli	NonCanon	 tyrosine-protein kinase transmembrane receptor Ror2 	5.10369152577519e-05	0.0476684788507403
LOC408511	-3707.055368	-3676.066094	61.9785	Meli	NonCanon	 protein preli-like 	3.47227804027026e-15	3.59033549363945e-12
LOC408520	-3351.042745	-3335.332865	31.4198	Meli	NonCanon	 upstream activation factor subunit spp27 	2.07850457926512e-08	2.03901299225908e-05
LOC408661	-9151.963412	-9128.625169	46.6765	Meli	NonCanon	 uncharacterized LOC408661 	8.37270571200368e-12	8.51504170910775e-09
LOC408687	-3716.775032	-3706.815779	19.9185	Meli	NonCanon	 putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase 	8.08145154028669e-06	0.00761272735095006
LOC408819	-2222.559557	-2197.374102	50.3709	Meli	NonCanon	 transmembrane protein 147 	1.27267461468805e-12	1.30321880544057e-09
LOC408827	-3148.013484	-3113.623006	68.781	Meli	NonCanon	 carbonic anhydrase 1 	1.10027648287491e-16	1.14648809515566e-13
LOC409041	-3897.224799	-3878.902172	36.6453	Meli	NonCanon	 transmembrane protein 115 	1.41700248848396e-09	1.40850047355306e-06
LOC409157	-7969.923461	-7952.544114	34.7587	Meli	NonCanon	 succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial 	3.7320717451591e-09	3.69101895596235e-06
LOC409179	-5766.163138	-5751.216828	29.8926	Meli	NonCanon	 4-hydroxybutyrate coenzyme A transferase 	4.56652371539819e-08	4.43866105136704e-05
LOC409180	-6512.551638	-6497.602057	29.8992	Meli	NonCanon	 4-hydroxybutyrate coenzyme A transferase-like 	4.55100569939428e-08	4.42812854551063e-05
LOC409201	-1888.466358	-1879.991397	16.9499	Meli	NonCanon	 acyl-protein thioesterase 1 	3.83793414039194e-05	0.0358846842126646
LOC409286	-3534.438897	-3510.822459	47.2329	Meli	Canon	 stress-activated protein kinase JNK 	6.30334979665448e-12	6.41681009299427e-09
LOC409336	-3559.934378	-3542.215965	35.4368	Meli	Canon	 sialin 	2.63461814588109e-09	2.61090658256816e-06
LOC409377	-7258.474593	-7191.82087	133.307	Meli	NonCanon	 transitional endoplasmic reticulum ATPase TER94 	7.74582055806346e-31	8.24155307377952e-28
LOC409441	-4692.43235	-4679.169802	26.5251	Meli	NonCanon	 transmembrane protein 53 	2.60136114339688e-07	0.000250771214223459
LOC409488	-3491.926969	-3467.122886	49.6082	Meli	NonCanon	 protein-L-isoaspartate(D-aspartate) O-methyltransferase 	1.87727435626974e-12	1.91669711775141e-09
LOC409529	-1950.20448	-1929.14976	42.1094	Meli	Canon	 ras-like protein 2 	8.63073249382987e-11	8.68251688879285e-08
LOC409607	-3239.81956	-3221.933479	35.7722	Meli	NonCanon	 ubiquitin-conjugating enzyme E2 Q2 	2.21790202210697e-09	2.20015880593011e-06
LOC409769	-5924.454304	-5904.250759	40.4071	Meli	NonCanon	 uncharacterized LOC409769 	2.06190447852176e-10	2.0660282874788e-07
LOC409791	-3344.243479	-3335.383739	17.7195	Meli	Canon	 cAMP-dependent protein kinase catalytic subunit 	2.55988952495953e-05	0.0239861648488708
LOC409795	-13926.418616	-13908.224995	36.3872	Meli	NonCanon	 telomerase-binding protein EST1A 	1.61762078892623e-09	1.60629744340374e-06
LOC409863	-2782.307744	-2770.561034	23.4934	Meli	NonCanon	 ras-related protein Rab-21 	1.2534301403277e-06	0.00119577235387263
LOC409920	-1186.18866	-1170.959096	30.4591	Meli	Canon	 ubiquitin-conjugating enzyme E2 variant 2 	3.40980067250149e-08	3.32114585501645e-05
LOC409924	-5821.189646	-5806.708763	28.9618	Meli	NonCanon	 synaptic vesicle glycoprotein 2B 	7.38197570727412e-08	7.16789841176317e-05
LOC409976	-3412.413324	-3390.94161	42.9434	Meli	NonCanon	 transmembrane emp24 domain-containing protein 5 	5.634667404043e-11	5.69101407808343e-08
LOC410286	-10625.000962	-10573.825406	102.351	Meli	NonCanon	 probable tRNA (uracil-O(2)-)-methyltransferase 	4.65063802769094e-24	4.89712184315856e-21
LOC410337	-11363.476062	-11350.477236	25.9977	Meli	NonCanon	 venom dipeptidylpeptidase IV 	3.41824346394018e-07	0.00032917684557744
LOC410371	-12168.68409	-12116.961358	103.445	Meli	NonCanon	 calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type 	2.67724174208995e-24	2.82181279616281e-21
LOC410456	-4912.274952	-4879.18528	66.1793	Meli	NonCanon	 uncharacterized LOC410456 	4.11713742010248e-16	4.28594005432668e-13
LOC410550	-8433.822873	-8422.653879	22.338	Meli	NonCanon	 aminomethyltransferase, mitochondrial 	2.2863726053171e-06	0.00217205397505125
LOC410732	-5445.666473	-5428.536193	34.2606	Meli	Canon	 3-phosphoinositide-dependent protein kinase 1 	4.82042698738323e-09	4.75294100955986e-06
LOC410812	-2059.258306	-2045.30319	27.9102	Meli	Canon	 ras-like protein 1 	1.27078101221735e-07	0.000123011601982639
LOC410821	-3480.320726	-3466.27044	28.1006	Meli	NonCanon	 tetraspanin-9 	1.15170148420055e-07	0.000111599873819033
LOC410860	-3799.735765	-3755.842195	87.7871	Meli	Canon	 battenin 	7.28927899294389e-21	7.63187510561225e-18
LOC410952	-4500.556283	-4475.202488	50.7076	Meli	NonCanon	 dehydrogenase/reductase SDR family protein 7-like 	1.07203637144252e-12	1.09883728072858e-09
LOC411048	-2805.639306	-2786.614227	38.0502	Meli	NonCanon	 sestrin homolog 	6.89476434229866e-10	6.88097481361406e-07
LOC411054	-5939.136982	-5885.694312	106.885	Meli	NonCanon	 polypeptide N-acetylgalactosaminyltransferase 2 	4.71765913287521e-25	4.9865657034491e-22
LOC411083	-11594.20616	-11527.947799	132.517	Meli	NonCanon	 sodium/potassium-transporting ATPase subunit alpha 	1.15314973310919e-30	1.22579816629507e-27
LOC411214	-4386.314607	-4341.764671	89.0999	Meli	NonCanon	 BTB/POZ domain-containing protein kctd15-like 	3.75369947833569e-21	3.93387705329581e-18
LOC411347	-1994.913812	-1974.453225	40.9212	Meli	NonCanon	 peripheral plasma membrane protein CASK 	1.58492492931229e-10	1.58967970410023e-07
LOC411458	-6689.233938	-6641.52062	95.4266	Meli	NonCanon	 histone-arginine methyltransferase CARMER 	1.53477542598598e-22	1.61151419728527e-19
LOC411474	-21584.97204	-21517.862048	134.22	Meli	NonCanon	 nucleoporin NUP188 homolog 	4.89047717457647e-31	5.20835819092394e-28
LOC411639	-48645.14022	-48633.280884	23.7187	Meli	Canon	 cytoplasmic dynein 2 heavy chain 1 	1.11493923122896e-06	0.00106588190505489
LOC411665	-3280.811517	-3248.841062	63.9409	Meli	NonCanon	 heparan sulfate 2-O-sulfotransferase pipe 	1.2820814888952e-15	1.33080058547322e-12
LOC412025	-9396.814619	-9387.957478	17.7143	Meli	NonCanon	 very long-chain specific acyl-CoA dehydrogenase, mitochondrial 	2.56689671226591e-05	0.0240261532268089
LOC412069	-6717.370204	-6703.607315	27.5258	Meli	NonCanon	 UTP--glucose-1-phosphate uridylyltransferase 	1.55012823056918e-07	0.00014989739989604
LOC412150	-11130.183358	-11120.526929	19.3129	Meli	NonCanon	 endoplasmin 	1.10954195230447e-05	0.010440789771185
LOC412167	-11448.606844	-11420.807957	55.5978	Meli	NonCanon	 X-linked retinitis pigmentosa GTPase regulator 	8.89230919570242e-14	9.14129385318209e-11
LOC412263	-13180.633377	-13170.309016	20.6487	Meli	NonCanon	 endoplasmic reticulum aminopeptidase 1 	5.51746366166847e-06	0.00522503808760004
LOC412287	-6876.900444	-6855.494883	42.8111	Meli	NonCanon	 peptidyl-prolyl cis-trans isomerase FKBP4 	6.0289094263335e-11	6.07111179231784e-08
LOC412348	-2698.315983	-2672.117683	52.3966	Meli	NonCanon	 mediator of RNA polymerase II transcription subunit 19 	4.53508429312383e-13	4.65299648474505e-10
LOC412470	-6866.784993	-6827.971673	77.6266	Meli	NonCanon	 MAP kinase-interacting serine/threonine-protein kinase 1 	1.24482349680076e-18	1.30084055415679e-15
LOC412956	-5006.687857	-4977.734378	57.907	Meli	NonCanon	 heparan sulfate glucosamine 3-O-sulfotransferase 1 	2.74807474031089e-14	2.83326505726052e-11
LOC413101	-5104.244027	-5092.499588	23.4889	Meli	NonCanon	 histone acetyltransferase Tip60 	1.25636530269951e-06	0.00119731613347263
LOC413110	-2325.361346	-2313.433619	23.8555	Meli	NonCanon	 DNA-directed RNA polymerases I, II, and III subunit RPABC1 	1.03844749769334e-06	0.000994832702790216
LOC413119	-9890.342832	-9877.831646	25.0224	Meli	Canon	 heparan-alpha-glucosaminide N-acetyltransferase 	5.6668128048873e-07	0.00054458071054967
LOC413208	-7416.643736	-7399.203914	34.8796	Meli	NonCanon	 rab11 family-interacting protein 2 	3.50736556661149e-09	3.47229191094538e-06
LOC413246	-1734.529675	-1679.151658	110.756	Meli	NonCanon	 ras-related protein Rap1 	6.69206624372506e-26	7.09359021834856e-23
LOC413383	-3973.289849	-3937.864617	70.8505	Meli	NonCanon	 carbonic anhydrase-related protein 10 	3.85346000524602e-17	4.0191587854716e-14
LOC413411	-8485.411888	-8461.294873	48.234	Meli	Canon	 myotubularin-related protein 14 	3.78272190953948e-12	3.85459362582073e-09
LOC413510	-16116.660493	-16060.083055	113.155	Meli	NonCanon	 SNF-related serine/threonine-protein kinase 	1.99549389486979e-26	2.11721902245685e-23
LOC413575	-10350.663345	-10330.96001	39.4067	Meli	NonCanon	 facilitated trehalose transporter Tret1 	3.4411422887374e-10	3.4411422887374e-07
LOC413576	-8638.593956	-8627.073572	23.0408	Meli	NonCanon	 facilitated trehalose transporter Tret1-2 homolog 	1.58599622519113e-06	0.00150986840638196
LOC413668	-9634.811572	-9619.381022	30.8611	Meli	Canon	 run domain Beclin-1-interacting and cysteine-rich domain-containing protein 	2.77172227866422e-08	2.70797266625495e-05
LOC413796	-13424.725492	-13407.907635	33.6357	Meli	NonCanon	 methionine--tRNA ligase, cytoplasmic 	6.64616763472294e-09	6.54647512020209e-06
LOC413827	-3012.183995	-2981.334457	61.6991	Meli	NonCanon	 ras-related protein Rab-40C 	4.00163171266879e-15	4.13368555918686e-12
LOC413873	-19650.534725	-19554.405658	192.258	Meli	NonCanon	 S phase cyclin A-associated protein in the endoplasmic reticulum 	1.02205279929673e-43	1.0915523896489e-40
